"","color_position","Participant_ID","Condition","condition_str","participant_number","trials_gen.thisTrialN","gen_response_color_index_in_orig_colorbar_space","gen_response_distance_idx","gen_response_distance_dE","gen_signed_distance_idx","trial_within_test_color","idx_for_graph","exemplar_position","color_to_prototype_distance_idx","color_to_prototype_de"
"2041",52,"FA23_1026",1,"Light Far",1026,60,19,33,10.9085013687576,-33,4,54,52,0,0
"2042",133,"FA23_1026",1,"Light Far",1026,61,115,18,10.5329875807259,-18,4,135,158,-25,15
"2043",108,"FA23_1026",1,"Light Far",1026,62,94,14,6.64646657298536,-14,5,112,93,15,7
"2044",72,"FA23_1026",1,"Light Far",1026,63,56,16,5.80232781937159,-16,4,74,52,20,7
"2045",185,"FA23_1026",1,"Light Far",1026,64,167,18,10.0954961014261,-18,4,187,158,27,15
"2046",10,"FA23_1026",1,"Light Far",1026,65,12,2,1.10568577054288,2,4,12,52,-42,15
"2047",251,"FA23_1026",1,"Light Far",1026,66,240,11,10.9166055312401,-11,4,253,226,25,15
"2048",93,"FA23_1026",1,"Light Far",1026,67,40,53,19.2540007259368,-53,4,95,93,0,0
"2049",251,"FA23_1026",1,"Light Far",1026,68,235,16,13.5997865440115,-16,5,255,226,25,15
"2050",29,"FA23_1026",1,"Light Far",1026,69,8,21,9.77457091099728,-21,4,31,52,-23,7
"2051",146,"FA23_1026",1,"Light Far",1026,70,133,13,8.12716379502398,-13,4,148,158,-12,7
"2052",29,"FA23_1026",1,"Light Far",1026,71,2,27,20.3528753019231,-27,5,33,52,-23,7
"2053",216,"FA23_1026",1,"Light Far",1026,72,193,23,14.4894859330735,-23,4,218,226,-10,7
"2054",170,"FA23_1026",1,"Light Far",1026,73,157,13,7.40563683638874,-13,4,172,158,12,7
"2055",158,"FA23_1026",1,"Light Far",1026,74,130,28,17.0473737658799,-28,4,160,158,0,0
"2056",123,"FA23_1026",1,"Light Far",1026,75,97,26,13.3666444060965,-26,4,125,93,30,15
"2057",133,"FA23_1026",1,"Light Far",1026,76,117,16,9.43993412299363,-16,5,137,158,-25,15
"2058",203,"FA23_1026",1,"Light Far",1026,77,173,30,17.3938024228678,-30,5,207,226,-23,15
"2059",146,"FA23_1026",1,"Light Far",1026,78,134,12,7.51027792205443,-12,5,150,158,-12,7
"2060",10,"FA23_1026",1,"Light Far",1026,79,4,6,7.96662021799956,-6,5,14,52,-42,15
"2061",76,"FA23_1026",1,"Light Far",1026,80,36,40,13.519083086876,-40,5,80,93,-17,7
"2062",170,"FA23_1026",1,"Light Far",1026,81,174,4,2.23852505352391,4,5,174,158,12,7
"2063",52,"FA23_1026",1,"Light Far",1026,82,23,29,9.26310552421568,-29,5,56,52,0,0
"2064",158,"FA23_1026",1,"Light Far",1026,83,160,2,1.16390252198921,2,5,162,158,0,0
"2065",72,"FA23_1026",1,"Light Far",1026,84,33,39,12.8405161629257,-39,5,76,52,20,7
"2066",93,"FA23_1026",1,"Light Far",1026,85,76,17,7.09937097134519,-17,5,97,93,0,0
"2067",123,"FA23_1026",1,"Light Far",1026,86,96,27,13.8112951028594,-27,5,127,93,30,15
"2068",185,"FA23_1026",1,"Light Far",1026,87,145,40,22.5698370957813,-40,5,189,158,27,15
"2069",241,"FA23_1026",1,"Light Far",1026,88,223,18,8.62924295472406,-18,5,245,226,15,7
"2070",216,"FA23_1026",1,"Light Far",1026,89,205,11,7.16412356071167,-11,5,220,226,-10,7
"2071",123,"FA23_1029",2,"Dark Far",1029,0,97,26,15.8548573544529,-26,1,119,93,30,15
"2072",76,"FA23_1029",2,"Dark Far",1029,1,38,38,23.0648975094656,-38,1,72,93,-17,7
"2073",93,"FA23_1029",2,"Dark Far",1029,2,88,5,2.8390017621507,-5,1,89,93,0,0
"2074",108,"FA23_1029",2,"Dark Far",1029,3,84,24,13.8878860391341,-24,1,104,93,15,7
"2075",146,"FA23_1029",2,"Dark Far",1029,4,159,13,6.25385684565308,13,1,142,158,-12,7
"2076",251,"FA23_1029",2,"Dark Far",1029,5,220,31,17.8548784099923,-31,1,247,226,25,15
"2077",29,"FA23_1029",2,"Dark Far",1029,6,253,224,95.1000283202758,224,1,25,52,-23,7
"2078",158,"FA23_1029",2,"Dark Far",1029,7,137,21,10.5588367961443,-21,1,154,158,0,0
"2079",170,"FA23_1029",2,"Dark Far",1029,8,146,24,11.0009334217072,-24,1,166,158,12,7
"2080",185,"FA23_1029",2,"Dark Far",1029,9,156,29,12.0816140062665,-29,1,181,158,27,15
"2081",226,"FA23_1029",2,"Dark Far",1029,10,209,17,5.29524405235552,-17,1,222,226,0,0
"2082",10,"FA23_1029",2,"Dark Far",1029,11,2,8,9.46354958030653,-8,1,6,52,-42,15
"2083",72,"FA23_1029",2,"Dark Far",1029,12,33,39,24.1868439975091,-39,1,68,52,20,7
"2084",203,"FA23_1029",2,"Dark Far",1029,13,214,11,3.4741527236759,11,1,199,226,-23,15
"2085",241,"FA23_1029",2,"Dark Far",1029,14,230,11,5.51482155392037,-11,1,237,226,15,7
"2086",133,"FA23_1029",2,"Dark Far",1029,15,78,55,31.3392344724849,-55,1,129,158,-25,15
"2087",52,"FA23_1029",2,"Dark Far",1029,16,40,12,7.75639578098561,-12,1,48,52,0,0
"2088",216,"FA23_1029",2,"Dark Far",1029,17,202,14,4.40491511727013,-14,1,212,226,-10,7
"2089",93,"FA23_1029",2,"Dark Far",1029,18,70,23,12.8862179335597,-23,2,91,93,0,0
"2090",170,"FA23_1029",2,"Dark Far",1029,19,172,2,0.833361386405243,2,2,168,158,12,7
"2091",76,"FA23_1029",2,"Dark Far",1029,20,92,16,8.96463949949498,16,2,74,93,-17,7
"2092",146,"FA23_1029",2,"Dark Far",1029,21,153,7,3.46164740791797,7,2,144,158,-12,7
"2093",216,"FA23_1029",2,"Dark Far",1029,22,202,14,4.40491511727013,-14,2,214,226,-10,7
"2094",251,"FA23_1029",2,"Dark Far",1029,23,221,30,17.6312947781098,-30,2,249,226,25,15
"2095",241,"FA23_1029",2,"Dark Far",1029,24,212,29,10.9909517392475,-29,2,239,226,15,7
"2096",10,"FA23_1029",2,"Dark Far",1029,25,10,0,0,0,2,8,52,-42,15
"2097",158,"FA23_1029",2,"Dark Far",1029,26,150,8,3.80006757802738,-8,2,156,158,0,0
"2098",146,"FA23_1029",2,"Dark Far",1029,27,142,4,2.08444365933153,-4,3,146,158,-12,7
"2099",29,"FA23_1029",2,"Dark Far",1029,28,8,21,10.7715955964395,-21,2,27,52,-23,7
"2100",29,"FA23_1029",2,"Dark Far",1029,29,9,20,9.98236404593877,-20,3,29,52,-23,7
"2101",133,"FA23_1029",2,"Dark Far",1029,30,111,22,13.4485824697341,-22,2,131,158,-25,15
"2102",158,"FA23_1029",2,"Dark Far",1029,31,148,10,4.79090954325117,-10,3,158,158,0,0
"2103",52,"FA23_1029",2,"Dark Far",1029,32,44,8,5.12170021262037,-8,2,50,52,0,0
"2104",108,"FA23_1029",2,"Dark Far",1029,33,89,19,11.1539351854723,-19,2,106,93,15,7
"2105",203,"FA23_1029",2,"Dark Far",1029,34,189,14,4.89325851498977,-14,2,201,226,-23,15
"2106",226,"FA23_1029",2,"Dark Far",1029,35,213,13,4.11883309881073,-13,2,224,226,0,0
"2107",108,"FA23_1029",2,"Dark Far",1029,36,82,26,14.9691633252207,-26,3,108,93,15,7
"2108",123,"FA23_1029",2,"Dark Far",1029,37,92,31,18.6106590388245,-31,2,121,93,30,15
"2109",170,"FA23_1029",2,"Dark Far",1029,38,177,7,2.86609696099941,7,3,170,158,12,7
"2110",123,"FA23_1029",2,"Dark Far",1029,39,81,42,24.3507311861093,-42,3,123,93,30,15
"2111",216,"FA23_1029",2,"Dark Far",1029,40,179,37,12.6707959075617,-37,3,216,226,-10,7
"2112",93,"FA23_1029",2,"Dark Far",1029,41,71,22,12.3235380604281,-22,3,93,93,0,0
"2113",133,"FA23_1029",2,"Dark Far",1029,42,140,7,3.92221742265435,7,3,133,158,-25,15
"2114",226,"FA23_1029",2,"Dark Far",1029,43,179,47,15.4544444239587,-47,3,226,226,0,0
"2115",185,"FA23_1029",2,"Dark Far",1029,44,214,29,9.81107679607809,29,2,183,158,27,15
"2116",72,"FA23_1029",2,"Dark Far",1029,45,45,27,16.2914850740561,-27,2,70,52,20,7
"2117",52,"FA23_1029",2,"Dark Far",1029,46,38,14,9.08722378511186,-14,3,52,52,0,0
"2118",241,"FA23_1029",2,"Dark Far",1029,47,207,34,12.1776382952345,-34,3,241,226,15,7
"2119",72,"FA23_1029",2,"Dark Far",1029,48,88,16,8.96390438123254,16,3,72,52,20,7
"2120",251,"FA23_1029",2,"Dark Far",1029,49,221,30,17.6312947781098,-30,3,251,226,25,15
"2121",203,"FA23_1029",2,"Dark Far",1029,50,173,30,11.0678826660887,-30,3,203,226,-23,15
"2122",76,"FA23_1029",2,"Dark Far",1029,51,85,9,5.03837361839556,9,3,76,93,-17,7
"2123",10,"FA23_1029",2,"Dark Far",1029,52,12,2,1.85360813238746,2,3,10,52,-42,15
"2124",185,"FA23_1029",2,"Dark Far",1029,53,153,32,13.4645065925871,-32,3,185,158,27,15
"2125",108,"FA23_1029",2,"Dark Far",1029,54,91,17,10.0429254561994,-17,4,110,93,15,7
"2126",241,"FA23_1029",2,"Dark Far",1029,55,203,38,13.1603589802157,-38,4,243,226,15,7
"2127",203,"FA23_1029",2,"Dark Far",1029,56,211,8,2.55769969257705,8,4,205,226,-23,15
"2128",226,"FA23_1029",2,"Dark Far",1029,57,227,1,0.383920720708945,1,4,228,226,0,0
"2129",226,"FA23_1029",2,"Dark Far",1029,58,211,15,4.70421133565451,-15,5,230,226,0,0
"2130",76,"FA23_1029",2,"Dark Far",1029,59,83,7,3.92124585328202,7,4,78,93,-17,7
"2131",52,"FA23_1029",2,"Dark Far",1029,60,39,13,8.42320226703444,-13,4,54,52,0,0
"2132",133,"FA23_1029",2,"Dark Far",1029,61,134,1,0.576090475951906,1,4,135,158,-25,15
"2133",108,"FA23_1029",2,"Dark Far",1029,62,156,48,27.0948531760519,48,5,112,93,15,7
"2134",72,"FA23_1029",2,"Dark Far",1029,63,77,5,2.82409577604218,5,4,74,52,20,7
"2135",185,"FA23_1029",2,"Dark Far",1029,64,155,30,12.5395188104449,-30,4,187,158,27,15
"2136",10,"FA23_1029",2,"Dark Far",1029,65,12,2,1.85360813238746,2,4,12,52,-42,15
"2137",251,"FA23_1029",2,"Dark Far",1029,66,225,26,16.6019893054688,-26,4,253,226,25,15
"2138",93,"FA23_1029",2,"Dark Far",1029,67,81,12,6.74940375708764,-12,4,95,93,0,0
"2139",251,"FA23_1029",2,"Dark Far",1029,68,227,24,15.9911882041885,-24,5,255,226,25,15
"2140",29,"FA23_1029",2,"Dark Far",1029,69,14,15,6.93403983281149,-15,4,31,52,-23,7
"2141",146,"FA23_1029",2,"Dark Far",1029,70,142,4,2.08444365933153,-4,4,148,158,-12,7
"2142",29,"FA23_1029",2,"Dark Far",1029,71,11,18,8.57438121335112,-18,5,33,52,-23,7
"2143",216,"FA23_1029",2,"Dark Far",1029,72,189,27,8.92286970711541,-27,4,218,226,-10,7
"2144",170,"FA23_1029",2,"Dark Far",1029,73,157,13,5.71584461809115,-13,4,172,158,12,7
"2145",158,"FA23_1029",2,"Dark Far",1029,74,139,19,9.46878353132416,-19,4,160,158,0,0
"2146",123,"FA23_1029",2,"Dark Far",1029,75,105,18,11.1860048528402,-18,4,125,93,30,15
"2147",133,"FA23_1029",2,"Dark Far",1029,76,86,47,27.4045592280599,-47,5,137,158,-25,15
"2148",203,"FA23_1029",2,"Dark Far",1029,77,212,9,2.86545486299818,9,5,207,226,-23,15
"2149",146,"FA23_1029",2,"Dark Far",1029,78,156,10,4.87695272544899,10,5,150,158,-12,7
"2150",10,"FA23_1029",2,"Dark Far",1029,79,7,3,3.12275371666425,-3,5,14,52,-42,15
"2151",76,"FA23_1029",2,"Dark Far",1029,80,90,14,7.83834587297543,14,5,80,93,-17,7
"2152",170,"FA23_1029",2,"Dark Far",1029,81,161,9,3.89976735669956,-9,5,174,158,12,7
"2153",52,"FA23_1029",2,"Dark Far",1029,82,70,18,10.7262540205263,18,5,56,52,0,0
"2154",158,"FA23_1029",2,"Dark Far",1029,83,143,15,7.34445633669471,-15,5,162,158,0,0
"2155",72,"FA23_1029",2,"Dark Far",1029,84,96,24,13.4549598926096,24,5,76,52,20,7
"2156",93,"FA23_1029",2,"Dark Far",1029,85,87,6,3.40099350156045,-6,5,97,93,0,0
"2157",123,"FA23_1029",2,"Dark Far",1029,86,94,29,17.5222161707575,-29,5,127,93,30,15
"2158",185,"FA23_1029",2,"Dark Far",1029,87,188,3,1.12490545604106,3,5,189,158,27,15
"2159",241,"FA23_1029",2,"Dark Far",1029,88,223,18,8.11073514743527,-18,5,245,226,15,7
"2160",216,"FA23_1029",2,"Dark Far",1029,89,210,6,1.8406252936085,-6,5,220,226,-10,7
"2161",123,"FA23_1030",1,"Light Far",1030,0,65,58,25.701123642371,-58,1,119,93,30,15
"2162",76,"FA23_1030",1,"Light Far",1030,1,47,29,10.2810453231682,-29,1,72,93,-17,7
"2163",93,"FA23_1030",1,"Light Far",1030,2,81,12,5.10444835329095,-12,1,89,93,0,0
"2164",108,"FA23_1030",1,"Light Far",1030,3,81,27,12.1231913374441,-27,1,104,93,15,7
"2165",146,"FA23_1030",1,"Light Far",1030,4,158,12,7.24627944128784,12,1,142,158,-12,7
"2166",251,"FA23_1030",1,"Light Far",1030,5,220,31,16.0935778870587,-31,1,247,226,25,15
"2167",29,"FA23_1030",1,"Light Far",1030,6,46,17,5.29524405235552,17,1,25,52,-23,7
"2168",158,"FA23_1030",1,"Light Far",1030,7,167,9,5.14866729580578,9,1,154,158,0,0
"2169",170,"FA23_1030",1,"Light Far",1030,8,167,3,1.68512795886119,-3,1,166,158,12,7
"2170",185,"FA23_1030",1,"Light Far",1030,9,167,18,10.0954961014261,-18,1,181,158,27,15
"2171",226,"FA23_1030",1,"Light Far",1030,10,225,1,0.66418132997817,-1,1,222,226,0,0
"2172",10,"FA23_1030",1,"Light Far",1030,11,10,0,0,0,1,6,52,-42,15
"2173",72,"FA23_1030",1,"Light Far",1030,12,46,26,9.05398775112305,-26,1,68,52,20,7
"2174",203,"FA23_1030",1,"Light Far",1030,13,124,79,43.0971260074786,-79,1,199,226,-23,15
"2175",241,"FA23_1030",1,"Light Far",1030,14,124,117,56.4827117894733,-117,1,237,226,15,7
"2176",133,"FA23_1030",1,"Light Far",1030,15,83,50,24.9871275859092,-50,1,129,158,-25,15
"2177",52,"FA23_1030",1,"Light Far",1030,16,30,22,6.80246968351148,-22,1,48,52,0,0
"2178",216,"FA23_1030",1,"Light Far",1030,17,219,3,2.00173894893312,3,1,212,226,-10,7
"2179",93,"FA23_1030",1,"Light Far",1030,18,82,11,4.69643961893506,-11,2,91,93,0,0
"2180",170,"FA23_1030",1,"Light Far",1030,19,165,5,2.81446514132867,-5,2,168,158,12,7
"2181",76,"FA23_1030",1,"Light Far",1030,20,50,26,9.33228802391529,-26,2,74,93,-17,7
"2182",146,"FA23_1030",1,"Light Far",1030,21,72,74,36.6561837466086,-74,2,144,158,-12,7
"2183",216,"FA23_1030",1,"Light Far",1030,22,221,5,3.34142483452452,5,2,214,226,-10,7
"2184",251,"FA23_1030",1,"Light Far",1030,23,220,31,16.0935778870587,-31,2,249,226,25,15
"2185",241,"FA23_1030",1,"Light Far",1030,24,220,21,10.4063532140496,-21,2,239,226,15,7
"2186",10,"FA23_1030",1,"Light Far",1030,25,9,1,0.555705893533505,-1,2,8,52,-42,15
"2187",158,"FA23_1030",1,"Light Far",1030,26,42,116,51.6967011418897,-116,2,156,158,0,0
"2188",146,"FA23_1030",1,"Light Far",1030,27,52,94,42.4806915156135,-94,3,146,158,-12,7
"2189",29,"FA23_1030",1,"Light Far",1030,28,14,15,7.10168117952895,-15,2,27,52,-23,7
"2190",29,"FA23_1030",1,"Light Far",1030,29,15,14,6.57083206156956,-14,3,29,52,-23,7
"2191",133,"FA23_1030",1,"Light Far",1030,30,91,42,21.8494739432353,-42,2,131,158,-25,15
"2192",158,"FA23_1030",1,"Light Far",1030,31,128,30,18.2244991339475,-30,3,158,158,0,0
"2193",52,"FA23_1030",1,"Light Far",1030,32,24,28,8.87922381044833,-28,2,50,52,0,0
"2194",108,"FA23_1030",1,"Light Far",1030,33,50,58,22.9923323909453,-58,2,106,93,15,7
"2195",203,"FA23_1030",1,"Light Far",1030,34,220,17,11.0959921505279,17,2,201,226,-23,15
"2196",226,"FA23_1030",1,"Light Far",1030,35,220,6,4.00254600606027,-6,2,224,226,0,0
"2197",108,"FA23_1030",1,"Light Far",1030,36,89,19,8.82489202630201,-19,3,108,93,15,7
"2198",123,"FA23_1030",1,"Light Far",1030,37,88,35,17.213250495997,-35,2,121,93,30,15
"2199",170,"FA23_1030",1,"Light Far",1030,38,75,95,49.2665058911928,-95,3,170,158,12,7
"2200",123,"FA23_1030",1,"Light Far",1030,39,88,35,17.213250495997,-35,3,123,93,30,15
"2201",216,"FA23_1030",1,"Light Far",1030,40,217,1,0.664428961246374,1,3,216,226,-10,7
"2202",93,"FA23_1030",1,"Light Far",1030,41,75,18,7.48945491190652,-18,3,93,93,0,0
"2203",133,"FA23_1030",1,"Light Far",1030,42,40,93,38.267830723944,-93,3,133,158,-25,15
"2204",226,"FA23_1030",1,"Light Far",1030,43,67,159,75.6479922976652,-159,3,226,226,0,0
"2205",185,"FA23_1030",1,"Light Far",1030,44,133,52,29.3582171194871,-52,2,183,158,27,15
"2206",72,"FA23_1030",1,"Light Far",1030,45,56,16,5.80232781937159,-16,2,70,52,20,7
"2207",52,"FA23_1030",1,"Light Far",1030,46,25,27,8.50703661475186,-27,3,52,52,0,0
"2208",241,"FA23_1030",1,"Light Far",1030,47,214,27,14.0416599162246,-27,3,241,226,15,7
"2209",72,"FA23_1030",1,"Light Far",1030,48,46,26,9.05398775112305,-26,3,72,52,20,7
"2210",251,"FA23_1030",1,"Light Far",1030,49,247,4,4.73177462240168,-4,3,251,226,25,15
"2211",203,"FA23_1030",1,"Light Far",1030,50,93,110,56.272676446583,-110,3,203,226,-23,15
"2212",76,"FA23_1030",1,"Light Far",1030,51,55,21,7.68826793085492,-21,3,76,93,-17,7
"2213",10,"FA23_1030",1,"Light Far",1030,52,19,9,4.84393297164993,9,3,10,52,-42,15
"2214",185,"FA23_1030",1,"Light Far",1030,53,121,64,35.7092858002438,-64,3,185,158,27,15
"2215",108,"FA23_1030",1,"Light Far",1030,54,92,16,7.52920012882728,-16,4,110,93,15,7
"2216",241,"FA23_1030",1,"Light Far",1030,55,225,16,7.48610970675003,-16,4,243,226,15,7
"2217",203,"FA23_1030",1,"Light Far",1030,56,198,5,3.08796041488676,-5,4,205,226,-23,15
"2218",226,"FA23_1030",1,"Light Far",1030,57,181,45,27.9447680554591,-45,4,228,226,0,0
"2219",226,"FA23_1030",1,"Light Far",1030,58,187,39,24.6156013696781,-39,5,230,226,0,0
"2220",76,"FA23_1030",1,"Light Far",1030,59,56,20,7.35032636885623,-20,4,78,93,-17,7
"2221",52,"FA23_1030",1,"Light Far",1030,60,51,1,0.329459377156701,-1,4,54,52,0,0
"2222",133,"FA23_1030",1,"Light Far",1030,61,79,54,26.4644168589282,-54,4,135,158,-25,15
"2223",108,"FA23_1030",1,"Light Far",1030,62,91,17,7.96482954383353,-17,5,112,93,15,7
"2224",72,"FA23_1030",1,"Light Far",1030,63,53,19,6.8099353323658,-19,4,74,52,20,7
"2225",185,"FA23_1030",1,"Light Far",1030,64,146,39,21.9948963971855,-39,4,187,158,27,15
"2226",10,"FA23_1030",1,"Light Far",1030,65,15,5,2.74128311924905,5,4,12,52,-42,15
"2227",251,"FA23_1030",1,"Light Far",1030,66,232,19,13.6711921919596,-19,4,253,226,25,15
"2228",93,"FA23_1030",1,"Light Far",1030,67,230,137,68.3785480831143,137,4,95,93,0,0
"2229",251,"FA23_1030",1,"Light Far",1030,68,244,7,7.65669167493928,-7,5,255,226,25,15
"2230",29,"FA23_1030",1,"Light Far",1030,69,5,24,14.4898350693757,-24,4,31,52,-23,7
"2231",146,"FA23_1030",1,"Light Far",1030,70,24,122,48.440434146381,-122,4,148,158,-12,7
"2232",29,"FA23_1030",1,"Light Far",1030,71,6,23,12.7991119253414,-23,5,33,52,-23,7
"2233",216,"FA23_1030",1,"Light Far",1030,72,21,195,88.4670205450713,-195,4,218,226,-10,7
"2234",170,"FA23_1030",1,"Light Far",1030,73,166,4,2.24908446913173,-4,4,172,158,12,7
"2235",158,"FA23_1030",1,"Light Far",1030,74,166,8,4.5866525584318,8,4,160,158,0,0
"2236",123,"FA23_1030",1,"Light Far",1030,75,85,38,18.4228283174152,-38,4,125,93,30,15
"2237",133,"FA23_1030",1,"Light Far",1030,76,84,49,24.6087346626013,-49,5,137,158,-25,15
"2238",203,"FA23_1030",1,"Light Far",1030,77,139,64,35.618841162399,-64,5,207,226,-23,15
"2239",146,"FA23_1030",1,"Light Far",1030,78,184,38,21.4571000858981,38,5,150,158,-12,7
"2240",10,"FA23_1030",1,"Light Far",1030,79,8,2,0.555705893533505,-2,5,14,52,-42,15
"2241",76,"FA23_1030",1,"Light Far",1030,80,47,29,10.2810453231682,-29,5,80,93,-17,7
"2242",170,"FA23_1030",1,"Light Far",1030,81,96,74,40.547212612259,-74,5,174,158,12,7
"2243",52,"FA23_1030",1,"Light Far",1030,82,49,3,0.979846848708749,-3,5,56,52,0,0
"2244",158,"FA23_1030",1,"Light Far",1030,83,81,77,40.7690799940855,-77,5,162,158,0,0
"2245",72,"FA23_1030",1,"Light Far",1030,84,42,30,10.2669516167821,-30,5,76,52,20,7
"2246",93,"FA23_1030",1,"Light Far",1030,85,87,6,2.60998512214765,-6,5,97,93,0,0
"2247",123,"FA23_1030",1,"Light Far",1030,86,87,36,17.6202400997897,-36,5,127,93,30,15
"2248",185,"FA23_1030",1,"Light Far",1030,87,134,51,28.8054662669182,-51,5,189,158,27,15
"2249",241,"FA23_1030",1,"Light Far",1030,88,227,14,6.40334805175091,-14,5,245,226,15,7
"2250",216,"FA23_1030",1,"Light Far",1030,89,181,35,21.3118607716197,-35,5,220,226,-10,7
"2251",123,"FA23_1033",2,"Dark Far",1033,0,132,9,5.41398825523114,9,1,119,93,30,15
"2252",76,"FA23_1033",2,"Dark Far",1033,1,51,25,14.7158158934388,-25,1,72,93,-17,7
"2253",93,"FA23_1033",2,"Dark Far",1033,2,103,10,5.87765117701724,10,1,89,93,0,0
"2254",108,"FA23_1033",2,"Dark Far",1033,3,103,5,3.07002420088501,-5,1,104,93,15,7
"2255",146,"FA23_1033",2,"Dark Far",1033,4,163,17,8.03297418790932,17,1,142,158,-12,7
"2256",251,"FA23_1033",2,"Dark Far",1033,5,254,3,8.09094417490582,3,1,247,226,25,15
"2257",29,"FA23_1033",2,"Dark Far",1033,6,6,23,12.5164961187259,-23,1,25,52,-23,7
"2258",158,"FA23_1033",2,"Dark Far",1033,7,167,9,3.98883175979113,9,1,154,158,0,0
"2259",170,"FA23_1033",2,"Dark Far",1033,8,200,30,11.3041189460479,30,1,166,158,12,7
"2260",185,"FA23_1033",2,"Dark Far",1033,9,209,24,8.29891774721728,24,1,181,158,27,15
"2261",226,"FA23_1033",2,"Dark Far",1033,10,221,5,1.72364976891318,-5,1,222,226,0,0
"2262",10,"FA23_1033",2,"Dark Far",1033,11,1,9,10.941393654034,-9,1,6,52,-42,15
"2263",72,"FA23_1033",2,"Dark Far",1033,12,55,17,10.0072255523385,-17,1,68,52,20,7
"2264",203,"FA23_1033",2,"Dark Far",1033,13,216,13,4.07538548350744,13,1,199,226,-23,15
"2265",241,"FA23_1033",2,"Dark Far",1033,14,229,12,5.938181335143,-12,1,237,226,15,7
"2266",133,"FA23_1033",2,"Dark Far",1033,15,229,96,35.820593055983,96,1,129,158,-25,15
"2267",52,"FA23_1033",2,"Dark Far",1033,16,59,7,4.29927048010541,7,1,48,52,0,0
"2268",216,"FA23_1033",2,"Dark Far",1033,17,202,14,4.40491511727013,-14,1,212,226,-10,7
"2269",93,"FA23_1033",2,"Dark Far",1033,18,96,3,1.73251181563384,3,2,91,93,0,0
"2270",170,"FA23_1033",2,"Dark Far",1033,19,176,6,2.46527178674816,6,2,168,158,12,7
"2271",76,"FA23_1033",2,"Dark Far",1033,20,52,24,14.0953571262042,-24,2,74,93,-17,7
"2272",146,"FA23_1033",2,"Dark Far",1033,21,165,19,8.89930323496521,19,2,144,158,-12,7
"2273",216,"FA23_1033",2,"Dark Far",1033,22,230,14,4.79942416510591,14,2,214,226,-10,7
"2274",251,"FA23_1033",2,"Dark Far",1033,23,247,4,7.44926108138596,-4,2,249,226,25,15
"2275",241,"FA23_1033",2,"Dark Far",1033,24,241,0,0,0,2,239,226,15,7
"2276",10,"FA23_1033",2,"Dark Far",1033,25,18,8,6.54016341103078,8,2,8,52,-42,15
"2277",158,"FA23_1033",2,"Dark Far",1033,26,165,7,3.12688372769729,7,2,156,158,0,0
"2278",146,"FA23_1033",2,"Dark Far",1033,27,139,7,3.70067260485512,-7,3,146,158,-12,7
"2279",29,"FA23_1033",2,"Dark Far",1033,28,21,8,5.14134717143706,-8,2,27,52,-23,7
"2280",29,"FA23_1033",2,"Dark Far",1033,29,21,8,5.14134717143706,-8,3,29,52,-23,7
"2281",133,"FA23_1033",2,"Dark Far",1033,30,126,7,4.15840832334173,-7,2,131,158,-25,15
"2282",158,"FA23_1033",2,"Dark Far",1033,31,177,19,8.10379324279169,19,3,158,158,0,0
"2283",52,"FA23_1033",2,"Dark Far",1033,32,49,3,1.89444515730849,-3,2,50,52,0,0
"2284",108,"FA23_1033",2,"Dark Far",1033,33,91,17,10.0429254561994,-17,2,106,93,15,7
"2285",203,"FA23_1033",2,"Dark Far",1033,34,199,4,1.34530917524152,-4,2,201,226,-23,15
"2286",226,"FA23_1033",2,"Dark Far",1033,35,225,1,0.36942707672937,-1,2,224,226,0,0
"2287",108,"FA23_1033",2,"Dark Far",1033,36,92,16,9.48278497546413,-16,3,108,93,15,7
"2288",123,"FA23_1033",2,"Dark Far",1033,37,107,16,9.97104915638562,-16,2,121,93,30,15
"2289",170,"FA23_1033",2,"Dark Far",1033,38,209,39,14.1765518184672,39,3,170,158,12,7
"2290",123,"FA23_1033",2,"Dark Far",1033,39,108,15,9.35788819783864,-15,3,123,93,30,15
"2291",216,"FA23_1033",2,"Dark Far",1033,40,237,21,8.0135925019144,21,3,216,226,-10,7
"2292",93,"FA23_1033",2,"Dark Far",1033,41,80,13,7.30565388641664,-13,3,93,93,0,0
"2293",133,"FA23_1033",2,"Dark Far",1033,42,147,14,7.57604733857527,14,3,133,158,-25,15
"2294",226,"FA23_1033",2,"Dark Far",1033,43,220,6,2.03820677222498,-6,3,226,226,0,0
"2295",185,"FA23_1033",2,"Dark Far",1033,44,189,4,1.49463341467548,4,2,183,158,27,15
"2296",72,"FA23_1033",2,"Dark Far",1033,45,69,3,1.71517718363296,-3,2,70,52,20,7
"2297",52,"FA23_1033",2,"Dark Far",1033,46,45,7,4.47061523481657,-7,3,52,52,0,0
"2298",241,"FA23_1033",2,"Dark Far",1033,47,252,11,12.1992914954706,11,3,241,226,15,7
"2299",72,"FA23_1033",2,"Dark Far",1033,48,58,14,8.18303108687517,-14,3,72,52,20,7
"2300",251,"FA23_1033",2,"Dark Far",1033,49,254,3,8.09094417490582,3,3,251,226,25,15
"2301",203,"FA23_1033",2,"Dark Far",1033,50,223,20,6.17648837380334,20,3,203,226,-23,15
"2302",76,"FA23_1033",2,"Dark Far",1033,51,67,9,5.12772019509093,-9,3,76,93,-17,7
"2303",10,"FA23_1033",2,"Dark Far",1033,52,2,8,9.46354958030653,-8,3,10,52,-42,15
